name	title	country	host	date
MH501505.1	Influenza A virus (A/ruddy turnstone/New Jersey/AI10-648/2010(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2010-05-26
LC348818.1	Influenza A virus (A/duck/Tottori/E9/2016(H5N6)) viral cRNA, segment 4, complete sequence, clone: 2	Japan	Anseriformes	2016-11-18
LC348834.1	Influenza A virus (A/water/Aichi/C3/2016(H5N6)) viral cRNA, segment 4, complete sequence	Japan		2016-12-17
MF682846.1	Influenza A virus (A/mallard duck/Netherlands/63/2006(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Netherlands	Anas platyrhynchos	2006-09-22
MF693964.1	Influenza A virus (A/mallard duck/Netherlands/52/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Netherlands	Anas platyrhynchos	2015-09-16
MF694083.1	Influenza A virus (A/mallard duck/Netherlands/41/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Netherlands	Anas platyrhynchos	2015-09-15
MF112543.1	Influenza A virus (A/duck/Nigeria/16VIR5840-2/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2015-01-14
MF112551.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-10/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-01-25
MF112557.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-16/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-01-29
MF112558.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-17/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-01-30
MF112560.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-19/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-02-02
MF112561.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-20/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-02-04
MF112565.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-24/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-02-08
MF112568.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-27/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-02-11
MF112569.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-28/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-02-13
MF112570.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-29/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-02-13
MF112578.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-37/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-02-23
MF112583.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-42/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-03-13
MF112588.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-47/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-03-23
MF112592.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-51/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-03-24
MF112599.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-58/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-04-24
MF112601.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-60/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-07-14
MF112602.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-61/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-07-29
MF112607.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-66/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-08-21
MF112609.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-68/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-08-24
MF112610.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-69/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2015-09-17
MF112618.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-77/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-01-05
MF112619.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-78/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-01-05
MF112620.1	Influenza A virus (A/turkey/Nigeria/16VIR5840-79/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Meleagris gallopavo	2016-01-06
MF112621.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-80/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-01-09
MF112622.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-81/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-01-12
MF112623.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-82/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-01-14
MF112624.1	Influenza A virus (A/duck/Nigeria/16VIR5840-83/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2016-01-11
MF112625.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-84/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-01-17
MF112626.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-85/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-01-18
MF112627.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-86/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-01-19
MF112628.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-87/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-02-01
MF112629.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-88/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-02-01
MF112630.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-89/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-02-05
MF112631.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-90/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-02-12
MF112633.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-92/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-03-04
MF112634.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-93/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-03-07
MF112635.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-94/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-03-07
MF112636.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-95/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-03-07
MF112637.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-96/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-03-10
MF112638.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-97/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-03-16
MF112639.1	Influenza A virus (A/guinea fowl/Nigeria/16VIR5840-98/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Numididae	2016-03-19
MF112640.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-99/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-04-02
MF112641.1	Influenza A virus (A/chicken/Nigeria/16VIR5840-100/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2016-06-24
KR010411.1	Influenza A virus (A/goose/Inner Mongolia/IM-192/2014(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2014-10-26
MH135495.1	Influenza A virus (A/duck/Bangladesh/33841/2017(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2017-10-19
MH135626.1	Influenza A virus (A/chicken/Bangladesh/33395/2017(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Gallus gallus	2017-08-17
MH158232.1	Influenza A virus (A/chicken/Guanajuato/CPA-20966-15-VS/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	2015-06-18
KX014894.1	Influenza A virus (A/duck/France/150289/2015(H5N9)) segment 4 hemagglutinin (HA) gene, complete cds	France	Anatidae	2015-12-09
KY860094.1	Influenza A virus (A/quail/Vietnam/CVVI-01/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Galliformes	2015-12-XX
MG607413.1	Influenza A virus (A/duck/Democratic Republic of the Congo/17RS882-29/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Democratic Republic of the Congo	Anatidae	2017-05-15
MG607414.1	Influenza A virus (A/duck/Democratic Republic of the Congo/17RS882-33/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Democratic Republic of the Congo	Anatidae	2017-05-14
MG607415.1	Influenza A virus (A/duck/Democratic Republic of the Congo/17RS882-40/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Democratic Republic of the Congo	Anatidae	2017-05-13
MG607416.1	Influenza A virus (A/duck/Democratic Republic of the Congo/17RS882-5/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Democratic Republic of the Congo	Anatidae	2017-05-14
LC379585.1	Influenza A virus (A/jungle crow/Hyogo/2803A002/2018(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Corvus macrorhynchos	2018-03-01
LC379593.1	Influenza A virus (A/jungle crow/Hyogo/2803E011/2018(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Corvus macrorhynchos	2018-03-03
LC379601.1	Influenza A virus (A/jungle crow/Hyogo/2803E022/2018(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Corvus macrorhynchos	2018-03-06
MG650618.1	Influenza A virus (A/Indian peafowl/Cameroon/17RS1661-6/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Cameroon	Pavo cristatus	2017-01-XX
MG650619.1	Influenza A virus (A/chicken/Cameroon/17RS1661-1/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Cameroon	Gallus gallus	2017-01-XX
MG650620.1	Influenza A virus (A/duck/Cameroon/17RS1661-3/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Cameroon	Anatidae	2017-01-XX
MG650621.1	Influenza A virus (A/pigeon/Cameroon/17RS1661-4/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Cameroon	Columbidae	2017-01-XX
MH107191.1	Influenza A virus (A/Brahma chicken/Belgium/6153/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Belgium	Numididae	2017-06-15
MH107199.1	Influenza A virus (A/Guinea fowl/Belgium/6102/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Belgium	Numididae	2017-06-14
MH107207.1	Influenza A virus (A/Anas platyrhynchos/Belgium/1899/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Belgium	Anas platyrhynchos	2017-02-27
MH107215.1	Influenza A virus (A/Cygnus olor/Belgium/2967/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Belgium	Cygnus olor	2017-03-21
MH107223.1	Influenza A virus (A/Buteo buteo/Belgium/3022/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Belgium	Buteo buteo	2017-03-23
MH127538.1	Influenza A virus (A/mallard/South Korea/12A/2006(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anas platyrhynchos	2006-XX-XX
KY926747.1	Influenza A virus (A/chicken/Cameroon/16VIR3791-12/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Cameroon	Gallus gallus	2016-05-23
KY926755.1	Influenza A virus (A/chicken/Cameroon/16VIR3791-16/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Cameroon	Gallus gallus	2016-06-14
KY926763.1	Influenza A virus (A/duck/Cameroon/16VIR3791-21/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Cameroon	Anatidae	2016-05-30
KY926771.1	Influenza A virus (A/chicken/Cameroon/16VIR3791-22/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Cameroon	Gallus gallus	2016-06-01
MG957511.1	Influenza A virus (A/duck/Bangladesh/32247/2017(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas platyrhynchos	2017-03-29
MG957597.1	Influenza A virus (A/duck/Bangladesh/32664/2017(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas platyrhynchos	2017-04-25
MG957599.1	Influenza A virus (A/duck/Bangladesh/31993/2017(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2017-02-15
MH091346.1	Influenza A virus (A/China/MDCK/2017(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	China	Homo sapiens	2017-12-07
LC376799.1	Influenza A virus (A/chicken/Vietnam/QuangBinh/BT1113/2017(H5N6)) HA gene for hemagglutinin, complete cds	Viet Nam	Gallus gallus	2017-11-13
MH068191.1	Influenza A virus (A/environment/South Carolina/UGAI17-2213/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2017-05-10
MH068255.1	Influenza A virus (A/environment/South Carolina/UGAI17-2360/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2017-05-10
MH068271.1	Influenza A virus (A/environment/South Carolina/UGAI17-2441/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2017-05-11
MH068295.1	Influenza A virus (A/environment/South Carolina/UGAI17-2484/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2017-05-11
MH068319.1	Influenza A virus (A/environment/South Carolina/UGAI17-2513/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2017-05-12
MH068399.1	Influenza A virus (A/ruddy turnstone/New Jersey/UGAI17-1991/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2017-05-13
MH068415.1	Influenza A virus (A/ruddy turnstone/New Jersey/UGAI17-2003/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2017-05-13
MH068423.1	Influenza A virus (A/ruddy turnstone/New Jersey/UGAI17-2072/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2017-05-13
MH068479.1	Influenza A virus (A/ruddy turnstone/New Jersey/UGAI17-2746/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2017-05-19
MH068503.1	Influenza A virus (A/ruddy turnstone/New Jersey/UGAI17-2770/2017(H5N7)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2017-05-22
MH068551.1	Influenza A virus (A/ruddy turnstone/New Jersey/UGAI17-2783/2017(H5N7)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2017-05-22
MH068615.1	Influenza A virus (A/ruddy turnstone/New Jersey/UGAI17-2914/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2017-05-24
MH068639.1	Influenza A virus (A/ruddy turnstone/New Jersey/UGAI17-2975/2017(H5N7)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2017-05-27
MG881987.1	Influenza A virus (A/grey-headed gull/Uganda/MUWRP-538/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Uganda	Chroicocephalus cirrocephalus	2017-01-04
MG891864.1	Influenza A virus (A/ruddy turnstone/Delaware Bay/272/2017(H5N7)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria interpres	2017-05-21
MG891804.1	Influenza A virus (A/Anas platyrhynchos/Korea/W612/2017(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anas platyrhynchos	2017-12-13
MG891805.1	Influenza A virus (A/Anas platyrhynchos/Korea/W613/2017(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anas platyrhynchos	2017-12-13
MG891806.1	Influenza A virus (A/Anas platyrhynchos/Korea/W614/2017(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anas platyrhynchos	2017-12-13
MG891807.1	Influenza A virus (A/Anas platyrhynchos/Korea/W615/2017(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anas platyrhynchos	2017-12-13
LC371794.1	Influenza A virus (A/duck/Hokkaido/166/2014(H5N2)) viral cRNA, segment 4, complete sequence	Japan	Anseriformes	2014-10-03
LC371802.1	Influenza A virus (A/duck/Hokkaido/167/2007(H5N3)) viral cRNA, segment 4, complete sequence	Japan	Anseriformes	2007-10-30
MG964360.1	Influenza A virus (A/Canada goose/Wyoming/15-009285-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2015-03-16
MG964440.1	Influenza A virus (A/chicken/Iowa/15-014283-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2015-05-02
MG964600.1	Influenza A virus (A/chicken/Iowa/15-016887-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2015-05-24
MG964632.1	Influenza A virus (A/chicken/Iowa/15-017656-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2015-06-01
MG964672.1	Influenza A virus (A/chicken/Minnesota/15-015844-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2015-05-13
MG964784.1	Influenza A virus (A/great-horned owl/Idaho/15-003155-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bubo virginianus	2015-01-21
MG964888.1	Influenza A virus (A/turkey/Iowa/15-014772-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2015-05-05
MG965032.1	Influenza A virus (A/turkey/Iowa/15-017655-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2015-06-01
MG965120.1	Influenza A virus (A/turkey/Minnesota/15-011593-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2015-XX-XX
MG965168.1	Influenza A virus (A/turkey/Minnesota/15-011666-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2015-04-11
LC316683.1	Influenza A Virus (A/tundra swan/Niigata/1511C003/2016(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Cygnus columbianus	2016-11-27
LC316715.1	Influenza A Virus (A/mute swan/Hyogo/2801ITM015/2017(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Cygnus olor	2017-01-23
MF166572.1	Influenza A virus (A/cormorant/Israel/1035/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Israel	Phalacrocoracidae	2016-12-19
MF166573.1	Influenza A virus (A/great egret/Israel/1088/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Israel	Ardea alba	2016-12-25
MF166574.1	Influenza A virus (A/turkey/Israel/1045/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Israel	Meleagris gallopavo	2016-12-20
MF166575.1	Influenza A virus (A/chicken/Israel/881/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Israel	Gallus gallus	2016-12-07
MF166576.1	Influenza A virus (A/turkey/Israel/184/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Israel	Meleagris gallopavo	2017-02-05
MF166577.1	Influenza A virus (A/peregrine falcon/Israel/1086/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Israel	Falco peregrinus	2016-12-25
MF166578.1	Influenza A virus (A/turkey/Israel/1076/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Israel	Meleagris gallopavo	2016-12-24
MF166579.1	Influenza A virus (A/chicken/Israel/1048/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Israel	Gallus gallus	2016-12-20
MF166580.1	Influenza A virus (A/great egret/Israel/1084/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Israel	Ardea alba	2016-12-25
MF166581.1	Influenza A virus (A/grey goose/Israel/986/2016(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Israel	Anser	2016-12-12
KY437775.1	Influenza A virus (A/goose/Guangdong/YJD/2014(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2014-11-01
MF399540.1	Influenza A virus (A/Ferruginous Pochard/Ningxia/473-8/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Aythya nyroca	2015-11-11
MF399572.1	Influenza A virus A/Ferruginous Pochard/Ningxia/477-14/2015(H5N6) (A/Ferruginous Pochard/Ningxia/477-14/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Aythya nyroca	2015-11-11
MF399596.1	Influenza A virus (A/Ferruginous Pochard/Ningxia/480-17/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Aythya nyroca	2015-11-11
MF399604.1	Influenza A virus (A/Northern Shoveler/Ningxia/481-21/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Spatula clypeata	2015-11-11
MF399612.1	Influenza A virus (A/Great Crested Grebe/Ningxia/482-26/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Podiceps cristatus	2015-11-11
LC314518.1	Influenza A virus (A/mute swan/Ibaraki/0803-201/2016(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Cygnus olor	2016-12-08
LC314542.1	Influenza A virus (A/cackling goose/Aichi/2312T020/2016(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Branta hutchinsii	2016-12-17
LC314550.1	Influenza A virus (A/greater scaup/Aichi/2301N021/2017(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Aythya marila	2017-01-06
LC364273.1	Influenza A virus (A/duck/Vietnam/HU8-1561/2017(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Anas platyrhynchos	2017-08-21
LC364281.1	Influenza A virus (A/muscovy duck/Vietnam/HU8-1569/2017(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Cairina moschata	2017-08-21
LC364313.1	Influenza A virus (A/muscovy duck/Vietnam/HU8-1670/2017(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Cairina moschata	2017-08-21
LC364329.1	Influenza A virus (A/muscovy duck/Vietnam/HU8-1751/2017(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Cairina moschata	2017-08-21
LC364337.1	Influenza A virus (A/duck/Vietnam/HU8-1817/2017(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Anas platyrhynchos	2017-08-21
LC363980.1	Influenza A virus (A/duck/Vietnam/HU5-1571/2016(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Anas platyrhynchos	2016-08-15
LC363988.1	Influenza A virus (A/duck/Vietnam/HU5-1572/2016(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Anas platyrhynchos	2016-08-15
LC363996.1	Influenza A virus (A/duck/Vietnam/HU5-1573/2016(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Anas platyrhynchos	2016-08-15
LC364004.1	Influenza A virus (A/duck/Vietnam/HU5-1574/2016(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Anas platyrhynchos	2016-08-15
LC364012.1	Influenza A virus (A/duck/Vietnam/HU5-1575/2016(H5N1)) viral cRNA, segment 4, complete sequence	Viet Nam	Anas platyrhynchos	2016-08-15
LC364028.1	Influenza A virus (A/muscovy duck/Vietnam/HU7-17/2017(H5N6)) viral cRNA, segment 4, complete sequence	Viet Nam	Cairina moschata	2017-08-01
KX227139.1	Influenza A virus (A/Von Schrenck's bittern/Jiangxi/Y9/2014(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	China	Ixobrychus eurhythmus	2014-09-22
KY342010.1	Influenza A virus (A/turkey/Minnesota/E11/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2015-03-28
KY342154.1	Influenza A virus (A/environment/Minnesota/M11/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2015-04-28
KY342162.1	Influenza A virus (A/environment/Minnesota/M12/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2015-04-28
KY342170.1	Influenza A virus (A/environment/Minnesota/M13/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2015-04-28
KY342220.1	Influenza A virus (A/environment/Iowa/L2/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2015-05-12
LC308997.1	Influenza A virus (A/eastern buzzard/Oita/4401F005/2017(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Buteo japonicus	2017-01-12
LC309005.1	Influenza A virus (A/mandarin duck/Tochigi/0902C033/2017(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Aix galericulata	2017-02-20
LC342713.1	Influenza A virus (A/duck/Vietnam/QuangBinh/LBM0818/2016(H5N6)) HA gene for hemagglutinin, complete cds	Viet Nam	Anas platyrhynchos	2016-08-18
LC342714.1	Influenza A virus (A/duck/Vietnam/QuangBinh/LBM0908/2016(H5N6)) HA gene for hemagglutinin, complete cds	Viet Nam	Anas platyrhynchos	2016-09-08
LC342715.1	Influenza A virus (A/duck/Vietnam/QuangBinh/LBM0909/2016(H5N6)) HA gene for hemagglutinin, complete cds	Viet Nam	Anas platyrhynchos	2016-09-09
LC342716.1	Influenza A virus(A/Heron/Vietnam/QuangBinh/LBM0910/2016(H5N6)) HA gene for hemagglutinin, complete cds	Viet Nam	Ardeidae	2016-09-10
LC342717.1	Influenza A virus (A/duck/Vietnam/QuangBinh/LBM0911/2016(H5N6)) HA gene for hemagglutinin, complete cds	Viet Nam	Anas platyrhynchos	2016-09-11
LC342523.1	Influenza A virus (A/mute swan/Hyogo/2801ITM003/2017(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Cygnus olor	2017-01-14
LC342539.1	Influenza A virus (A/mute swan/Hyogo/2801ITM005/2017(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Cygnus olor	2017-01-15
LC342547.1	Influenza A virus (A/mute swan/Hyogo/2801ITM006/2017(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Cygnus olor	2017-01-15
LC342563.1	Influenza A virus (A/mute swan/Hyogo/2801ITM008/2017(H5N6)) viral cRNA, segment 4, complete sequence	Japan	Cygnus olor	2017-01-17
